order_id,customer_id,order_date,order_amount,order_status
104136,702,2025-04-15,2384.89,Completed
104137,136,2024-07-08,620.69,Pending
104138,789,2025-01-16,2510.02,Pending
104139,16,2026-03-10,864.57,Completed
104140,933,2024-04-06,4828.04,Completed
104141,251,2024-06-09,1391.27,Completed
104142,899,2025-07-24,4629.21,Completed
104143,7,2026-02-15,1569.5,Completed
104144,443,2026-08-06,1526.51,Completed
104145,414,2025-07-25,3160.19,Completed
104146,164,2025-10-01,2177.58,Cancelled
104147,470,2024-10-08,1723.63,Cancelled
104148,211,2025-02-02,1384.2,Pending
104149,431,2024-11-01,1392.82,Completed
104150,368,2024-04-16,8332.69,Cancelled
104151,197,2024-12-26,605.83,Completed
104152,792,2025-07-29,823.77,Completed
104153,521,2026-01-03,3868.09,Cancelled
104154,847,2026-08-11,3684.0,Cancelled
104155,822,2026-05-06,988.23,Completed
104156,261,2024-11-05,576.21,Completed
104157,286,2026-07-02,4115.66,Completed
104158,954,2026-07-05,911.53,Completed
104159,304,2025-05-04,1308.09,Completed
104160,94,2024-07-18,1916.05,Completed
104161,540,2026-01-26,896.36,Cancelled
104162,967,2024-04-19,3282.71,Completed
104163,232,2024-12-17,1824.66,Completed
104164,639,2025-06-01,1014.57,Completed
104165,330,2026-04-20,1074.37,Completed
104166,380,2026-08-08,4182.14,Completed
104167,446,2026-03-06,1501.7,Completed
104168,141,2025-04-16,2683.69,Completed
104169,381,2024-03-23,1788.36,Completed
104170,271,2026-02-17,575.41,Completed
104171,825,2026-04-13,2924.83,Cancelled
104172,226,2025-04-04,3617.52,Completed
104173,859,2025-06-23,5961.77,Completed
104174,20,2026-04-07,523.31,Completed
104175,399,2024-05-08,231.03,Completed
104176,266,2026-03-01,2726.97,Completed
104177,441,2025-05-13,1219.24,Cancelled
104178,774,2025-10-29,710.55,Completed
104179,959,2024-07-04,1930.31,Completed
104180,733,2025-08-21,1344.12,Completed
104181,498,2024-09-18,785.26,Cancelled
104182,510,2025-05-19,1705.69,Completed
104183,994,2025-05-25,2601.3,Completed
104184,992,2026-07-19,2016.76,Completed
104185,767,2025-10-13,2026.72,Completed
104186,164,2025-06-26,2401.31,Completed
104187,262,2025-01-26,599.53,Pending
104188,270,2024-11-24,1740.97,Cancelled
104189,227,2025-09-26,2103.83,Completed
104190,968,2026-05-08,1407.94,Completed
104191,159,2025-07-10,1049.86,Cancelled
104192,862,2025-10-04,1108.24,Completed
104193,814,2025-06-27,1487.48,Completed
104194,527,2025-07-10,3261.33,Completed
104195,299,2025-10-25,4857.29,Completed
104196,264,2024-11-03,4254.72,Completed
104197,675,2024-12-05,652.66,Completed
104198,671,2024-12-15,977.49,Completed
104199,537,2025-02-13,2759.74,Completed
104200,568,2024-10-11,4192.33,Completed
104201,834,2024-07-09,960.17,Completed
104202,760,2025-05-01,2027.72,Completed
104203,755,2026-04-11,862.5,Completed
104204,277,2024-01-31,2154.38,Pending
104205,64,2025-10-09,1184.77,Cancelled
104206,452,2026-03-05,2027.26,Completed
104207,332,2026-03-13,818.82,Completed
104208,327,2026-04-09,622.36,Completed
104209,518,2024-11-04,13486.24,Completed
104210,930,2024-04-08,1882.99,Cancelled
104211,810,2026-08-26,7209.13,Cancelled
104212,675,2025-11-12,4800.25,Pending
104213,716,2024-12-13,621.66,Completed
104214,410,2026-04-09,2277.2,Completed
104215,549,2024-12-10,775.98,Completed
104216,428,2025-12-30,1484.77,Completed
104217,816,2026-07-23,528.67,Completed
104218,991,2026-01-17,646.97,Pending
104219,429,2025-09-29,1032.7,Cancelled
104220,725,2024-07-05,1262.45,Cancelled
104221,57,2026-06-27,1846.01,Completed
104222,398,2025-02-18,917.84,Completed
104223,878,2025-08-29,1983.45,Completed
104224,685,2025-08-18,3766.08,Completed
104225,523,2024-08-27,2150.75,Completed
104226,210,2025-08-09,1722.93,Completed
104227,816,2025-01-15,2247.56,Completed
104228,971,2024-12-06,708.25,Completed
104229,387,2026-04-15,3342.07,Pending
104230,818,2025-12-03,826.4,Completed
104231,591,2025-04-21,4935.72,Completed
104232,395,2024-01-19,2970.64,Completed
104233,322,2025-11-20,2584.55,Completed
104234,498,2025-12-19,2658.73,Completed
104235,407,2024-06-11,1797.79,Completed
104236,619,2026-01-06,1079.65,Completed
104237,147,2025-01-23,975.93,Cancelled
104238,471,2025-12-13,5619.21,Completed
104239,748,2026-03-27,1925.02,Completed
104240,854,2025-11-12,872.04,Cancelled
104241,277,2026-07-04,2518.46,Cancelled
104242,603,2024-03-15,2249.39,Pending
104243,295,2024-11-11,1453.12,Cancelled
104244,793,2024-02-27,1004.08,Completed
104245,347,2024-06-16,2903.45,Completed
104246,673,2024-12-29,3329.15,Completed
104247,427,2024-01-23,2219.64,Completed
104248,265,2025-01-20,1885.68,Completed
104249,576,2024-05-03,1082.46,Completed
104250,624,2024-04-20,2458.82,Completed
104251,682,2026-03-24,1191.53,Cancelled
104252,796,2025-12-25,787.16,Completed
104253,675,2025-03-19,3741.27,Completed
104254,861,2025-07-06,921.6,Completed
104255,420,2024-10-10,524.55,Completed
104256,504,2025-04-17,4214.99,Completed
104257,475,2026-01-24,579.2,Completed
104258,578,2025-05-22,1397.18,Completed
104259,139,2026-02-11,883.06,Completed
104260,864,2025-04-16,1124.48,Completed
104261,519,2024-12-18,7640.27,Completed
104262,552,2026-05-20,1685.01,Completed
104263,884,2026-05-27,2274.42,Completed
104264,458,2024-08-10,3008.99,Completed
104265,454,2025-03-26,1182.17,Completed
104266,564,2026-01-21,3620.56,Completed
104267,940,2024-09-11,2298.35,Completed
104268,251,2025-12-29,2938.09,Completed
104269,155,2026-05-25,1123.77,Completed
104270,107,2024-08-17,2402.19,Completed
104271,743,2024-05-28,1789.57,Cancelled
104272,15,2026-07-08,3751.39,Completed
104273,709,2026-08-27,1266.89,Completed
104274,891,2026-04-15,6744.5,Completed
104275,681,2025-08-19,2243.32,Completed
104276,169,2024-03-24,1659.3,Pending
104277,663,2026-06-09,1537.81,Completed
104278,436,2024-07-12,1792.01,Cancelled
104279,26,2024-06-23,1196.21,Completed
104280,194,2025-11-28,2776.39,Completed
104281,748,2025-01-13,1786.11,Completed
104282,559,2026-04-24,6367.04,Completed
104283,495,2026-04-29,1358.16,Cancelled
104284,781,2026-02-22,1664.24,Completed
104285,521,2026-03-25,1357.28,Completed
104286,969,2025-06-15,6065.79,Completed
104287,53,2026-04-28,703.32,Completed
104288,282,2026-06-09,1912.96,Completed
104289,185,2024-09-29,2206.1,Completed
104290,410,2025-02-17,864.65,Completed
104291,916,2025-08-23,10032.78,Cancelled
104292,407,2026-04-16,983.06,Pending
104293,307,2025-01-14,1839.65,Completed
104294,85,2024-09-10,5378.48,Completed
104295,391,2024-11-08,1410.57,Completed
104296,226,2026-02-17,1976.14,Completed
104297,186,2025-05-21,1438.62,Completed
104298,132,2024-09-05,1738.73,Cancelled
104299,634,2025-11-26,3635.45,Completed
104300,710,2025-10-04,1368.57,Completed
104301,747,2025-05-19,320.58,Completed
104302,56,2025-08-25,1761.85,Completed
104303,925,2024-08-12,1875.14,Cancelled
104304,503,2024-06-26,2043.82,Cancelled
104305,560,2026-02-24,1597.82,Completed
104306,884,2025-10-23,1027.51,Completed
104307,273,2026-08-09,1534.87,Cancelled
104308,498,2026-07-02,5669.84,Completed
104309,73,2024-12-19,1751.47,Completed
104310,485,2025-03-26,2751.59,Completed
104311,264,2026-04-06,919.3,Completed
104312,180,2024-01-04,1489.38,Completed
104313,620,2026-04-20,939.31,Completed
104314,128,2024-06-12,4173.16,Completed
104315,975,2024-09-10,654.77,Completed
104316,229,2025-04-13,2292.97,Completed
104317,80,2025-11-17,2246.27,Completed
104318,440,2024-12-10,2153.61,Completed
104319,384,2026-07-02,392.04,Completed
104320,659,2026-01-31,483.3,Completed
104321,668,2025-12-20,1942.3,Completed
104322,595,2026-01-21,987.83,Cancelled
104323,573,2024-01-30,1185.22,Completed
104324,782,2026-03-11,1365.93,Cancelled
104325,653,2025-08-11,907.88,Pending
104326,138,2024-06-30,811.67,Completed
104327,457,2026-01-27,1799.94,Completed
104328,686,2024-04-12,521.44,Completed
104329,265,2025-08-24,1295.65,Completed
104330,872,2025-07-07,1166.45,Completed
104331,475,2024-01-28,1772.5,Completed
104332,312,2024-12-30,8494.79,Completed
104333,375,2024-04-26,950.77,Completed
104334,620,2026-07-10,2344.16,Completed
104335,710,2026-02-18,2077.79,Completed
104336,253,2026-08-27,2590.16,Completed
104337,170,2025-04-19,1566.98,Completed
104338,92,2024-11-15,4593.92,Completed
104339,490,2026-07-21,2810.13,Completed
104340,931,2024-10-25,2839.34,Completed
104341,961,2025-02-07,717.86,Completed
104342,558,2024-05-10,1916.32,Completed
104343,530,2026-03-10,1292.24,Completed
104344,498,2024-04-26,1028.11,Cancelled
104345,234,2024-02-04,1197.92,Completed
104346,412,2026-03-21,1735.75,Completed
104347,938,2026-03-29,2422.22,Completed
104348,618,2026-04-10,3406.99,Completed
104349,242,2026-04-15,3304.68,Completed
104350,87,2024-05-17,2177.2,Cancelled
104351,757,2024-12-18,1866.27,Completed
104352,908,2026-01-14,1457.71,Completed
104353,109,2024-10-28,1532.42,Completed
104354,369,2026-01-27,1083.93,Completed
104355,862,2026-06-04,1362.45,Completed
104356,251,2026-07-24,2265.45,Completed
104357,179,2026-01-26,4898.93,Completed
104358,391,2026-02-14,1633.07,Completed
104359,391,2025-08-04,1064.81,Completed
104360,474,2024-03-16,3379.75,Completed
104361,967,2025-02-28,489.79,Completed
104362,972,2026-07-16,3546.05,Completed
104363,579,2026-06-06,709.24,Cancelled
104364,77,2024-08-20,2759.2,Completed
104365,262,2025-12-28,1320.92,Completed
104366,179,2024-10-25,2217.49,Completed
104367,1,2025-02-09,6971.52,Completed
104368,376,2025-09-23,1044.18,Cancelled
104369,11,2025-04-28,939.35,Completed
104370,573,2025-08-11,1893.87,Completed
104371,272,2024-04-05,4851.32,Completed
104372,730,2024-10-15,2022.32,Completed
104373,526,2026-02-27,1852.96,Pending
104374,953,2025-08-25,2009.1,Completed
104375,477,2026-03-29,936.83,Completed
104376,155,2026-07-28,2022.4,Completed
104377,926,2024-12-12,1394.38,Completed
104378,301,2024-09-14,4251.99,Completed
104379,768,2024-10-28,3023.69,Completed
104380,787,2025-07-10,761.37,Completed
104381,929,2024-09-02,1497.43,Pending
104382,641,2025-01-14,2536.99,Completed
104383,510,2024-06-17,951.03,Completed
104384,380,2025-01-10,892.49,Completed
104385,440,2026-07-11,1333.09,Completed
104386,784,2025-02-16,2251.67,Completed
104387,566,2026-01-08,3532.25,Completed
104388,52,2025-02-22,2093.08,Cancelled
104389,365,2025-02-25,8920.08,Completed
104390,919,2025-10-02,1159.39,Completed
104391,207,2024-04-17,2912.51,Completed
104392,466,2024-12-11,875.35,Completed
104393,846,2024-05-15,5129.06,Completed
104394,285,2024-07-12,4355.35,Completed
104395,680,2025-11-21,2858.41,Completed
104396,789,2024-06-18,582.26,Completed
104397,316,2024-07-16,2841.25,Completed
104398,902,2025-07-11,1056.91,Pending
104399,440,2024-12-04,2417.28,Cancelled
104400,290,2024-04-29,699.26,Completed
104401,223,2026-07-20,2145.29,Completed
104402,264,2026-06-17,1430.43,Completed
104403,561,2025-07-19,1085.38,Pending
104404,222,2026-02-25,2645.81,Completed
104405,351,2026-08-05,1740.97,Completed
104406,713,2024-04-11,1575.48,Completed
104407,883,2024-04-04,2906.54,Pending
104408,679,2024-11-17,6205.02,Cancelled
104409,527,2024-10-23,2153.24,Completed
104410,696,2026-05-21,556.5,Completed
104411,409,2025-05-09,653.71,Completed
104412,269,2026-02-27,1882.46,Completed
104413,754,2025-10-11,3507.81,Completed
104414,133,2025-12-04,1964.71,Completed
104415,911,2026-07-19,2510.05,Completed
104416,424,2025-07-25,1732.48,Completed
104417,825,2026-01-25,3364.06,Completed
104418,99,2024-09-18,2687.42,Cancelled
104419,488,2024-09-09,927.8,Pending
104420,418,2025-07-23,2408.15,Completed
104421,349,2024-02-19,660.39,Cancelled
104422,510,2025-05-02,2408.5,Completed
104423,663,2024-07-15,1498.04,Completed
104424,944,2026-05-10,1998.18,Completed
104425,824,2025-05-19,2221.98,Completed
104426,229,2024-02-11,2161.6,Pending
104427,978,2024-01-02,4522.86,Completed
104428,492,2025-09-14,1840.32,Completed
104429,451,2024-08-13,2035.18,Completed
104430,15,2024-02-10,4272.36,Completed
104431,669,2024-05-28,6176.22,Completed
104432,893,2024-05-30,1779.4,Completed
104433,288,2024-12-02,1290.37,Cancelled
104434,876,2025-11-29,1332.63,Completed
104435,87,2026-04-15,2412.72,Completed
104436,968,2025-06-01,1577.1,Completed
104437,251,2026-07-10,577.4,Completed
104438,474,2026-02-08,3735.08,Completed
104439,18,2024-06-09,3058.09,Completed
104440,904,2025-12-16,3792.8,Completed
104441,505,2024-08-12,4312.29,Completed
104442,971,2026-07-26,2037.42,Cancelled
104443,367,2026-04-04,2132.18,Pending
104444,61,2024-03-03,3462.93,Completed
104445,678,2024-06-17,817.1,Completed
104446,163,2025-03-05,1431.44,Completed
104447,617,2025-12-22,1731.91,Completed
104448,39,2025-06-21,3277.39,Completed
104449,167,2024-03-24,1268.32,Completed
104450,639,2025-09-03,1133.02,Completed
104451,674,2025-09-22,1360.24,Completed
104452,152,2026-06-23,2442.56,Completed
104453,184,2024-09-15,1721.86,Completed
104454,867,2024-02-07,701.04,Cancelled
104455,11,2025-12-30,796.89,Completed
104456,227,2025-11-14,1967.14,Cancelled
104457,970,2025-05-20,2010.18,Completed
104458,547,2025-11-04,1832.57,Completed
104459,30,2024-06-23,1325.55,Completed
104460,899,2024-05-02,3003.44,Completed
104461,336,2025-01-26,2287.88,Completed
104462,717,2026-05-19,2237.77,Cancelled
104463,639,2025-05-15,2289.98,Cancelled
104464,359,2025-09-13,5084.04,Pending
104465,363,2026-08-27,924.97,Completed
104466,549,2024-10-21,1369.01,Completed
104467,375,2025-04-12,1446.52,Completed
104468,172,2025-10-29,4076.63,Cancelled
104469,728,2024-05-27,1411.77,Completed
104470,674,2025-01-26,1075.4,Completed
104471,604,2025-06-24,1680.36,Cancelled
104472,748,2024-10-22,1926.61,Completed
104473,516,2024-08-02,3917.43,Completed
104474,932,2025-03-02,1406.34,Cancelled
104475,893,2026-05-05,1151.36,Completed
104476,981,2025-02-08,996.39,Completed
104477,108,2026-03-22,1439.08,Completed
104478,101,2025-10-20,9527.31,Completed
104479,464,2024-05-05,2307.95,Pending
104480,692,2026-06-08,2655.59,Completed
104481,237,2025-07-26,1799.66,Completed
104482,114,2025-07-07,1968.13,Pending
104483,41,2025-11-08,3001.22,Completed
104484,553,2024-02-10,2594.85,Completed
104485,979,2024-09-01,2258.58,Pending
104486,458,2026-02-12,1818.96,Completed
104487,738,2025-09-01,1431.59,Completed
104488,54,2025-01-13,2371.7,Completed
104489,212,2025-03-26,1900.47,Completed
104490,680,2025-08-25,7200.02,Completed
104491,399,2025-04-14,3563.25,Completed
104492,30,2025-03-21,1161.26,Completed
104493,223,2025-06-20,841.62,Completed
104494,797,2024-09-30,1389.51,Completed
104495,684,2025-07-08,890.2,Completed
104496,818,2025-11-04,1336.27,Completed
104497,343,2025-11-21,958.45,Completed
104498,933,2025-08-26,1455.31,Completed
104499,924,2025-03-16,1466.62,Completed
104500,359,2025-09-29,1980.7,Pending
104501,204,2025-12-04,1573.52,Completed
104502,963,2024-10-28,1001.3,Completed
104503,342,2025-04-17,3964.87,Completed
104504,490,2025-10-21,2339.01,Completed
104505,935,2025-10-06,1263.5,Completed
104506,266,2025-04-27,1011.87,Completed
104507,891,2024-09-13,693.56,Cancelled
104508,161,2026-06-04,661.32,Pending
104509,288,2025-06-11,3555.99,Completed
104510,384,2025-06-10,3318.85,Completed
104511,476,2025-03-31,1231.24,Completed
104512,242,2026-01-09,4374.55,Completed
104513,890,2024-10-21,2687.69,Completed
104514,665,2026-06-30,2054.23,Completed
104515,671,2024-03-01,3152.03,Completed
104516,736,2024-01-13,2690.66,Completed
104517,639,2025-05-11,1989.09,Completed
104518,645,2026-04-16,1539.96,Completed
104519,661,2024-01-10,1678.85,Completed
104520,725,2025-10-22,632.93,Completed
104521,925,2025-01-14,1069.63,Completed
104522,193,2024-01-22,5800.19,Completed
104523,514,2024-12-26,1051.21,Completed
104524,182,2025-09-21,540.57,Cancelled
104525,180,2025-09-08,3239.32,Completed
104526,952,2026-04-05,2115.7,Cancelled
104527,466,2026-08-18,2194.5,Completed
104528,705,2024-02-22,1624.82,Completed
104529,734,2026-04-14,3253.66,Completed
104530,35,2024-01-10,4865.04,Completed
104531,483,2026-08-06,1282.54,Completed
104532,178,2026-01-23,2716.0,Completed
104533,305,2026-07-14,3724.04,Completed
104534,185,2024-03-06,1236.44,Completed
104535,667,2024-03-13,4801.9,Completed
104536,130,2026-08-16,3715.99,Completed
104537,443,2024-10-01,802.9,Cancelled
104538,298,2025-01-06,5075.99,Completed
104539,964,2024-10-15,830.74,Completed
104540,792,2024-06-01,1151.36,Cancelled
104541,345,2024-03-10,2807.15,Completed
104542,288,2024-05-11,3542.16,Completed
104543,720,2026-04-03,1919.24,Completed
104544,634,2024-01-27,1195.27,Completed
104545,553,2026-05-21,1520.0,Cancelled
104546,74,2024-08-02,1407.44,Completed
104547,79,2025-08-11,3109.87,Completed
104548,638,2024-09-07,1382.6,Completed
104549,464,2026-05-16,1178.32,Completed
104550,837,2024-02-09,689.06,Completed
104551,33,2025-11-26,1223.28,Completed
104552,183,2026-06-28,1666.7,Pending
104553,793,2025-03-04,863.32,Completed
104554,979,2025-03-14,579.1,Completed
104555,741,2024-05-25,3403.35,Cancelled
104556,16,2026-05-04,939.43,Completed
104557,53,2026-07-21,768.53,Completed
104558,886,2025-04-28,4992.7,Pending
104559,495,2025-11-04,3125.17,Cancelled
104560,490,2026-01-07,3505.57,Completed
104561,963,2024-12-10,2499.69,Completed
104562,246,2024-01-04,4221.45,Completed
104563,280,2024-05-05,3196.32,Completed
104564,685,2026-05-22,1438.93,Completed
104565,909,2026-02-16,900.78,Completed
104566,358,2024-04-02,781.72,Cancelled
104567,151,2026-02-19,1643.75,Completed
104568,58,2026-05-09,880.55,Cancelled
104569,11,2025-06-12,1071.75,Completed
104570,368,2025-03-15,1630.35,Completed
104571,529,2026-08-30,4465.62,Completed
104572,481,2026-04-28,674.29,Completed
104573,237,2025-01-10,1835.12,Completed
104574,677,2025-04-09,798.0,Completed
104575,887,2026-07-05,1253.78,Cancelled
104576,231,2026-06-15,3294.29,Completed
104577,674,2025-09-05,1037.04,Completed
104578,543,2025-09-22,1516.79,Completed
104579,686,2025-12-17,1972.79,Cancelled
104580,18,2024-10-08,2839.29,Completed
104581,673,2026-06-11,1260.69,Completed
104582,753,2024-10-13,4084.89,Cancelled
104583,679,2026-03-19,1347.77,Completed
104584,850,2026-03-08,2466.05,Completed
104585,752,2024-10-07,1590.97,Completed
104586,984,2026-02-24,2913.56,Completed
104587,670,2026-04-23,6723.89,Completed
104588,440,2025-04-28,1502.83,Completed
104589,843,2025-06-09,1781.36,Cancelled
104590,695,2025-05-10,1359.3,Completed
104591,557,2024-02-13,1229.89,Completed
104592,578,2025-06-09,1142.53,Completed
104593,343,2025-10-17,1778.31,Completed
104594,616,2025-06-30,1086.27,Completed
104595,461,2025-05-01,1107.91,Completed
104596,129,2025-05-02,229.97,Pending
104597,434,2025-06-06,4428.25,Completed
104598,952,2026-06-23,5239.67,Cancelled
104599,323,2025-02-04,2744.17,Completed
104600,678,2024-08-06,1019.96,Completed
104601,412,2024-03-03,791.77,Completed
104602,281,2026-04-27,651.07,Completed
104603,380,2024-06-24,2727.1,Cancelled
104604,961,2025-02-09,4096.9,Completed
104605,110,2026-01-06,2005.2,Completed
104606,669,2024-06-22,3143.62,Completed
104607,839,2024-08-15,2403.53,Completed
104608,183,2025-09-10,1090.58,Completed
104609,761,2025-09-02,3469.26,Pending
104610,638,2024-08-24,3328.12,Cancelled
104611,330,2025-06-11,945.51,Cancelled
104612,175,2025-11-16,3041.67,Completed
104613,946,2024-08-03,1635.33,Completed
104614,194,2025-03-07,1519.24,Completed
104615,952,2024-09-29,2320.27,Completed
104616,650,2026-07-03,2274.14,Completed
104617,866,2025-01-08,3207.31,Completed
104618,290,2026-04-12,1036.39,Pending
104619,33,2026-05-06,2599.78,Completed
104620,656,2024-06-12,846.88,Completed
104621,363,2026-07-04,1602.55,Cancelled
104622,549,2024-02-17,1673.53,Cancelled
104623,451,2025-01-11,3381.49,Completed
104624,313,2024-06-03,1810.87,Completed
104625,722,2024-02-14,1518.3,Completed
104626,496,2025-06-21,4547.79,Completed
104627,637,2025-08-07,1361.98,Completed
104628,672,2025-07-20,1325.17,Completed
104629,678,2025-02-10,531.56,Completed
104630,321,2026-02-04,1563.34,Completed
104631,770,2025-04-24,977.25,Completed
104632,216,2025-06-04,1529.3,Cancelled
104633,951,2025-03-06,2103.83,Completed
104634,818,2024-07-20,889.11,Completed
104635,550,2025-09-28,1054.27,Pending
104636,179,2026-03-17,636.44,Completed
104637,909,2024-10-23,1292.28,Completed
104638,553,2025-03-26,974.21,Completed
104639,822,2026-05-18,7253.7,Cancelled
104640,31,2024-07-20,4784.64,Completed
104641,330,2025-02-13,4305.89,Completed
104642,293,2024-09-19,775.83,Completed
104643,821,2024-11-28,1604.0,Completed
104644,458,2025-03-22,823.42,Completed
104645,117,2026-06-17,5963.28,Completed
104646,617,2024-01-13,3089.44,Completed
104647,158,2024-12-14,908.11,Completed
104648,440,2026-04-22,2288.61,Completed
104649,993,2024-03-21,686.69,Completed
104650,429,2025-05-07,1647.19,Completed
104651,424,2024-05-31,1605.88,Completed
104652,43,2025-06-28,2911.18,Completed
104653,454,2025-11-26,3420.83,Cancelled
104654,960,2025-09-10,1823.94,Completed
104655,953,2025-07-01,1556.11,Completed
104656,965,2025-12-23,219.78,Completed
104657,354,2025-06-04,4968.74,Completed
104658,66,2025-08-19,1173.92,Completed
104659,234,2024-03-20,1923.57,Pending
104660,208,2024-01-21,7816.19,Completed
104661,79,2024-06-08,828.33,Completed
104662,711,2025-06-09,1825.06,Completed
104663,520,2025-01-20,2486.17,Completed
104664,727,2024-12-22,3661.55,Completed
104665,197,2025-03-11,1801.43,Cancelled
104666,696,2026-08-20,3864.82,Completed
104667,65,2025-01-01,1373.85,Completed
104668,727,2025-03-08,2562.73,Pending
104669,821,2025-05-04,2355.75,Completed
104670,251,2026-01-23,1696.5,Completed
104671,319,2025-12-14,2221.23,Completed
104672,430,2026-08-10,1019.51,Completed
104673,579,2025-09-10,1482.4,Completed
104674,527,2026-07-17,779.83,Cancelled
104675,104,2025-08-17,1350.9,Pending
104676,373,2025-06-07,3772.0,Completed
104677,502,2025-06-26,2365.66,Pending
104678,616,2025-04-12,2198.87,Completed
104679,634,2024-07-14,636.68,Completed
104680,667,2024-12-22,2216.26,Completed
104681,443,2025-08-11,1728.03,Completed
104682,497,2025-08-12,2552.59,Completed
104683,330,2024-06-03,4423.26,Completed
104684,270,2026-02-20,1379.87,Pending
104685,303,2025-11-24,1466.15,Completed
104686,432,2025-05-25,3269.29,Completed
104687,109,2025-03-16,1216.0,Completed
104688,214,2025-06-26,1905.21,Completed
104689,114,2025-07-19,491.65,Completed
104690,406,2025-02-20,1473.37,Completed
104691,488,2026-04-19,4204.06,Completed
104692,163,2024-06-02,2238.53,Completed
104693,138,2024-12-29,3229.76,Completed
104694,523,2025-01-21,3351.44,Completed
104695,221,2024-04-07,4326.7,Completed
104696,876,2024-03-27,1436.38,Completed
104697,164,2026-05-17,3321.01,Completed
104698,475,2026-01-23,7758.11,Cancelled
104699,809,2024-12-21,1769.48,Completed
104700,103,2024-09-15,763.38,Completed
104701,443,2025-01-30,1222.71,Completed
104702,465,2025-11-16,2440.51,Cancelled
104703,551,2024-10-15,611.2,Completed
104704,892,2024-03-05,1096.84,Completed
104705,584,2025-02-12,1452.71,Completed
104706,371,2025-08-05,1933.23,Completed
104707,394,2025-05-21,5786.45,Completed
104708,625,2024-06-16,2814.73,Cancelled
104709,292,2026-03-31,872.65,Completed
104710,684,2025-09-06,22236.42,Completed
104711,376,2025-12-01,1780.77,Completed
104712,61,2026-07-20,603.81,Completed
104713,532,2025-05-14,916.53,Completed
104714,248,2025-07-17,920.06,Completed
104715,351,2026-01-13,749.46,Completed
104716,314,2026-01-23,2512.33,Completed
104717,136,2026-04-04,318.0,Completed
104718,284,2025-11-16,3408.42,Completed
104719,919,2024-02-26,3056.14,Completed
104720,311,2024-12-06,1337.87,Completed
104721,737,2025-07-30,3264.15,Completed
104722,406,2025-03-08,884.71,Completed
104723,66,2024-02-12,1041.1,Completed
104724,847,2024-09-17,2572.8,Pending
104725,911,2024-10-26,1570.8,Completed
104726,233,2024-02-05,1198.98,Completed
104727,169,2026-01-11,1671.95,Completed
104728,934,2025-01-02,4241.78,Cancelled
104729,98,2026-02-08,4136.23,Cancelled
104730,895,2026-04-26,2374.46,Completed
104731,172,2026-05-09,1428.69,Pending
104732,874,2026-06-02,2526.17,Completed
104733,936,2025-04-29,1027.57,Cancelled
104734,238,2024-08-24,3848.19,Completed
104735,218,2024-03-22,3338.64,Pending
104736,106,2025-08-30,6317.48,Cancelled
104737,791,2024-05-03,1068.62,Completed
104738,342,2024-08-22,985.8,Completed
104739,645,2024-08-25,2575.77,Completed
104740,616,2024-09-23,1506.58,Completed
104741,516,2024-12-28,3446.45,Completed
104742,241,2024-11-18,4238.88,Completed
104743,358,2025-05-27,5444.52,Completed
104744,496,2026-07-20,1869.64,Completed
104745,93,2025-09-20,3190.05,Completed
104746,400,2025-10-19,1286.29,Cancelled
104747,713,2024-06-07,2072.96,Completed
104748,418,2024-04-21,1738.55,Completed
104749,391,2024-07-02,1679.31,Completed
104750,850,2026-04-05,5890.45,Completed
104751,532,2024-06-17,752.34,Completed
104752,743,2026-08-15,1794.18,Completed
104753,54,2026-01-04,1864.02,Completed
104754,932,2026-03-17,2734.46,Completed
104755,781,2024-10-20,882.17,Pending
104756,835,2024-06-01,1482.08,Completed
104757,692,2024-06-11,1222.06,Completed
104758,535,2026-04-14,416.46,Pending
104759,528,2025-02-23,3832.04,Cancelled
104760,625,2025-02-02,692.35,Completed
104761,490,2024-08-28,634.89,Completed
104762,734,2024-12-12,3332.57,Completed
104763,330,2024-12-25,1447.92,Completed
104764,773,2025-12-30,1480.83,Completed
104765,336,2026-03-12,1499.29,Completed
104766,470,2025-03-30,3618.75,Completed
104767,68,2024-11-20,1257.47,Completed
104768,905,2025-03-15,2650.05,Cancelled
104769,685,2024-06-19,857.29,Completed
104770,247,2024-03-07,2230.7,Pending
104771,47,2024-08-14,3236.64,Completed
104772,862,2024-01-24,4486.62,Pending
104773,3,2024-02-03,657.61,Completed
104774,475,2024-08-20,1484.29,Completed
104775,35,2026-05-26,5087.18,Completed
104776,693,2024-06-29,3277.24,Completed
104777,200,2025-11-09,1581.59,Completed
104778,423,2024-05-23,1804.46,Completed
104779,569,2025-03-26,2183.32,Completed
104780,363,2025-08-13,1412.48,Cancelled
104781,681,2025-06-29,2568.79,Completed
104782,504,2026-02-17,2475.93,Completed
104783,417,2024-09-04,872.13,Cancelled
104784,313,2025-12-23,1309.22,Completed
104785,406,2025-01-27,1339.95,Completed
104786,312,2025-03-09,1524.55,Completed
104787,577,2024-11-07,2145.14,Completed
104788,768,2026-08-27,2024.04,Completed
104789,599,2026-03-13,1127.44,Completed
104790,37,2025-03-26,4301.51,Pending
104791,854,2025-12-24,1805.93,Completed
104792,790,2026-06-09,4660.58,Completed
104793,826,2024-10-03,4590.13,Completed
104794,53,2024-11-13,904.21,Cancelled
104795,831,2026-01-11,1308.74,Completed
104796,461,2024-10-03,1372.4,Completed
104797,853,2024-04-01,2206.57,Completed
104798,786,2025-08-02,2886.23,Completed
